Quantity,Order Price (Minutes),Created at,Frozen Unit Price (Minutes),Item: Image,Address: Country,Full Name (from Item)
1,900,8/17/2024 9:07am,900,https://cloud-n716uf1pe-hack-club-bot.vercel.app/0gh_0008_z_dd7b_copy.png,United States,Octocat Plushie
1,3900,8/18/2024 2:59am,3900,https://cloud-pnx1i6khl-hack-club-bot.vercel.app/051_7tbplikl._ac_sl1500_.png,India,"Samsung T7 1TB SSD (1,050MB/s, beige)"
1,1500,8/16/2024 10:11pm,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,United States,Logitech MX Anywhere 2S (Mouse)
1,360,8/17/2024 2:12am,360,https://cloud-lit9nkas9-hack-club-bot.vercel.app/051t9lfjeuml._ac_sl1500_.png,United States,USB-C Charger (30W)
1,1500,8/18/2024 10:22am,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,Argentina,Logitech MX Anywhere 2S (Mouse)
1,900,8/16/2024 4:16pm,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United Kingdom,YubiKey 
1,1500,8/18/2024 11:54am,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,Kazakhstan,Logitech MX Anywhere 2S (Mouse)
1,600,8/16/2024 8:34pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,600,8/16/2024 8:34pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,900,8/17/2024 2:00pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,India,Raspberry Pi Zero 2W Kit
1,900,8/18/2024 1:08pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United Kingdom,Raspberry Pi Zero 2W Kit
1,600,8/16/2024 8:30pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,900,8/18/2024 3:02am,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,India,Raspberry Pi Zero 2W Kit
1,60,8/19/2024 9:32am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,900,8/17/2024 11:04am,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Austria,Raspberry Pi Zero 2W Kit
1,600,8/16/2024 8:24pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,900,8/17/2024 4:56am,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Singapore,YubiKey 
1,1500,8/18/2024 3:35am,1500,https://cloud-bi9lc9poq-hack-club-bot.vercel.app/0intuos.png,Czech Republic,Wacom Intuos S
1,60,8/18/2024 5:29am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Spain,Pile of stickers 
1,900,8/17/2024 5:58pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United Kingdom,Raspberry Pi Zero 2W Kit
1,600,8/16/2024 8:24pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,900,8/17/2024 4:42am,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Italia,Raspberry Pi Zero 2W Kit
1,120,8/17/2024 11:55pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United States,Sticker of your choice
1,120,8/18/2024 10:40am,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United Kingdom,Sticker of your choice
1,60,8/18/2024 5:27am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Spain,Pile of stickers 
1,900,8/18/2024 6:08pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
5,300,8/18/2024 5:14am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,New Zealand,Pile of stickers 
1,900,8/18/2024 2:48pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Canada,Raspberry Pi Zero 2W Kit
1,1500,8/18/2024 5:23pm,1500,https://cloud-bi9lc9poq-hack-club-bot.vercel.app/0intuos.png,United States,Wacom Intuos S
1,60,8/17/2024 8:36am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,900,8/16/2024 10:05pm,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Hong Kong,Raspberry Pi Zero 2W Kit
3,180,8/17/2024 2:19am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,900,8/19/2024 4:54am,900,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,India,Raspberry Pi Zero 2W Kit
1,600,8/16/2024 8:15pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,240,8/19/2024 1:03am,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,600,8/16/2024 8:15pm,600,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
3,180,8/16/2024 4:32pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,France,Pile of stickers 
1,900,8/18/2024 12:20am,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,240,8/18/2024 2:51pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,240,8/18/2024 10:53am,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,900,8/18/2024 3:31pm,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Sweden,YubiKey 
2,480,8/17/2024 11:33pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
2,1800,8/18/2024 4:36pm,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,Germany,YubiKey 
1,240,8/17/2024 6:00pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
2,480,8/17/2024 10:57am,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/17/2024 2:35am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,60,8/10/2024 6:28am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,60,7/28/2024 4:09am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
2,480,8/15/2024 11:00pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,8/15/2024 4:13pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,8/16/2024 3:24am,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,8/15/2024 1:28pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,8/16/2024 3:42am,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,60,8/15/2024 4:10pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
3,180,8/13/2024 12:20pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,60,8/16/2024 8:04am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,60,8/15/2024 3:57pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/16/2024 12:39pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,180,8/16/2024 5:05am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/16/2024 12:20pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,60,8/15/2024 5:31pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,900,8/15/2024 10:52am,900,https://cloud-q3hnx73my-hack-club-bot.vercel.app/01542509_z_copy.png,United States,GitHub Keycaps x8
1,240,8/15/2024 6:40pm,240,https://cloud-lr8bs9gzg-hack-club-bot.vercel.app/0books.png,United States,Good Sci-Fi Book 
1,9600,8/9/2024 12:27pm,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,India,iPad 10th Gen + 1st Gen Apple Pencil
1,240,8/15/2024 5:50pm,240,https://cloud-lr8bs9gzg-hack-club-bot.vercel.app/0books.png,United States,Good Sci-Fi Book 
1,900,8/16/2024 3:54am,900,https://cloud-q3hnx73my-hack-club-bot.vercel.app/01542509_z_copy.png,Australia,GitHub Keycaps x8
1,900,8/16/2024 7:06am,900,https://cloud-q3hnx73my-hack-club-bot.vercel.app/01542509_z_copy.png,Italy,GitHub Keycaps x8
1,1500,8/15/2024 5:54am,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,Sri Lanka,Logitech MX Anywhere 2S (Mouse)
1,1500,8/16/2024 3:10pm,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,United States,Logitech MX Anywhere 2S (Mouse)
1,540,8/16/2024 3:09am,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,Slovakia,Helping hands 
1,180,8/16/2024 2:51pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/12/2024 7:38pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/13/2024 3:44pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/14/2024 12:49pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/14/2024 12:55pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/15/2024 2:38am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,3000,8/15/2024 11:26am,3000,"https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png, https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png",United Kingdom,"Keychron US K6 Pro, Keychron EU/UK K6 Pro"
1,3000,8/15/2024 4:43pm,3000,"https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png, https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png",United States,"Keychron US K6 Pro, Keychron EU/UK K6 Pro"
1,600,8/16/2024 2:09pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United Kingdom,Raspberry Pi Zero 2W Kit
1,180,8/15/2024 3:45am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/15/2024 6:21am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/15/2024 6:38am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/15/2024 11:04am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,8100,8/14/2024 7:24am,8100,https://cloud-n8ijhwk64-hack-club-bot.vercel.app/0a1_mini.png,Canada,Bambu Lab A1 mini
1,540,8/16/2024 7:08am,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,Italy,Helping hands 
1,4200,8/15/2024 3:11pm,4200,https://cloud-p2gdpsmd3-hack-club-bot.vercel.app/0top.png,United States,Flipper Zero
1,3000,8/14/2024 9:50pm,3000,"https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png, https://cloud-ephagrx6o-hack-club-bot.vercel.app/1keeb.png",United States,"Keychron US K6 Pro, Keychron EU/UK K6 Pro"
1,840,8/13/2024 9:52am,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Hungary,Pinecil 
1,60,8/16/2024 12:12pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,60,8/16/2024 12:13pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Germany,Pile of stickers 
1,1500,8/16/2024 11:24am,1500,https://cloud-dcmjamx8y-hack-club-bot.vercel.app/0image.png,Canada,Leatherman Skeletool 
1,1500,8/16/2024 9:11am,1500,https://cloud-bi9lc9poq-hack-club-bot.vercel.app/0intuos.png,India,Wacom Intuos S
1,840,8/15/2024 5:47pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Australia,Pinecil 
1,1500,8/14/2024 11:12pm,1500,https://cloud-dcmjamx8y-hack-club-bot.vercel.app/0image.png,United States,Leatherman Skeletool 
1,240,7/26/2024 1:28pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,240,7/26/2024 4:28pm,240,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,480,8/13/2024 9:55am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,United States,Soldering iron + solder
1,840,8/16/2024 7:11am,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Italy,Pinecil 
3,540,8/15/2024 10:39pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/16/2024 1:19am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/16/2024 3:25am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/16/2024 8:10am,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,180,8/15/2024 6:20pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,600,8/16/2024 7:07am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Italy,Raspberry Pi Zero 2W Kit
1,600,8/16/2024 9:25am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,900,8/16/2024 9:05am,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
1,120,8/15/2024 9:37pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United States,Sticker of your choice
1,120,8/15/2024 7:17pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,France,Sticker of your choice
1,60,8/15/2024 11:29pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Taiwan,Pile of stickers 
1,60,8/15/2024 11:26pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Taiwan,Pile of stickers 
1,60,8/15/2024 9:43pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/13/2024 3:48pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,60,7/14/2024 10:53am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
1,24000,8/13/2024 5:14pm,24000,https://cloud-9zwbzfbtw-hack-club-bot.vercel.app/00image_from_ios-removebg-preview.png,United States,MacBook Air M2
1,1080,8/15/2024 4:18pm,1080,https://cloud-8ikvjz9g0-hack-club-bot.vercel.app/0image.png,Ireland,Tuxedo pick set + clear training lock
3,540,8/15/2024 7:06pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,480,8/15/2024 2:25pm,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,United States,Soldering iron + solder
1,1500,8/15/2024 6:17pm,1500,https://cloud-bi9lc9poq-hack-club-bot.vercel.app/0intuos.png,United States,Wacom Intuos S
2,120,8/15/2024 7:19pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,France,Pile of stickers 
1,300,8/15/2024 7:03pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,600,8/15/2024 3:58pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,India,Raspberry Pi Zero 2W Kit
7,1260,8/15/2024 3:14pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,840,8/10/2024 9:58am,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Indonesia,Pinecil 
1,840,8/10/2024 1:02pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,Canada,Pinecil 
6,360,8/15/2024 3:29pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,India,Pile of stickers 
2,120,8/15/2024 5:05pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Regne Unit,Pile of stickers 
1,60,8/15/2024 2:17pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Česko,Pile of stickers 
1,60,8/15/2024 8:57am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/15/2024 5:57am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Thailand,Pile of stickers 
1,60,8/14/2024 1:28pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/14/2024 12:02pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Netherlands,Pile of stickers 
1,60,8/14/2024 11:50am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/14/2024 11:40am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Italy,Pile of stickers 
1,60,8/14/2024 11:07am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Deutschland,Pile of stickers 
1,120,8/12/2024 5:27pm,120,https://cloud-50x4zfjwx-hack-club-bot.vercel.app/0enjoy_1.png,United States,Sticker of your choice
1,180,8/15/2024 4:20pm,180,https://cloud-nozsvexvx-hack-club-bot.vercel.app/0universal_paperclips_title_screen.png,,OpenAI credits 
1,840,8/14/2024 10:14pm,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,United Kingdom,Pinecil 
1,60,8/15/2024 6:13am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,840,8/15/2024 11:03am,840,https://cloud-3lhacr9fo-hack-club-bot.vercel.app/061ix8eet_dl._ac_sx679_.png,United States,Pinecil 
1,300,8/15/2024 11:11am,300,https://cloud-re8ou8f0i-hack-club-bot.vercel.app/0image.png,United States,Logic Analyzer 
1,1500,8/13/2024 9:43pm,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,United States,Logitech MX Anywhere 2S (Mouse)
1,60,8/15/2024 1:34am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,60,8/14/2024 2:11pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Poland,Pile of stickers 
1,60,8/14/2024 2:14pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United States,Pile of stickers 
1,300,8/12/2024 2:05pm,300,https://cloud-re8ou8f0i-hack-club-bot.vercel.app/0image.png,India,Logic Analyzer 
1,600,8/15/2024 10:16am,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,United States,Raspberry Pi Zero 2W Kit
1,5400,8/14/2024 6:57pm,5400,https://cloud-c6nos84m4-hack-club-bot.vercel.app/061zj7gvrvsl._ac_sx679_.png,United States,Wacom One display
1,5400,8/15/2024 9:07am,5400,https://cloud-c6nos84m4-hack-club-bot.vercel.app/061zj7gvrvsl._ac_sx679_.png,India,Wacom One display
1,420,8/13/2024 1:27pm,420,https://cloud-fyxfbdwdl-hack-club-bot.vercel.app/0multimeter.png,Germany,Multimeter 
1,60,8/14/2024 6:56am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,Nepal,Pile of stickers 
1,480,8/15/2024 10:30am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,India,Soldering iron + solder
1,8100,8/9/2024 3:57pm,8100,https://cloud-n8ijhwk64-hack-club-bot.vercel.app/0a1_mini.png,France,Bambu Lab A1 mini
1,9600,8/13/2024 12:42pm,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,United States,iPad 10th Gen + 1st Gen Apple Pencil
1,12000,8/9/2024 9:59am,12000,https://cloud-7x2qyu0b9-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_08.46.20.png,Germany,Quest 3
1,480,8/15/2024 5:20am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,India,Soldering iron + solder
1,1500,8/15/2024 8:31am,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,India,Logitech MX Anywhere 2S (Mouse)
1,1500,8/14/2024 6:57pm,1500,https://cloud-77ecxp5zt-hack-club-bot.vercel.app/0image.png,United States,Logitech MX Anywhere 2S (Mouse)
1,300,8/14/2024 10:08pm,300,https://cloud-2wpezbt6a-hack-club-bot.vercel.app/0notebook.png,United States,Notebook from GitHub
1,60,8/14/2024 10:16pm,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Kingdom,Pile of stickers 
1,60,8/15/2024 6:07am,60,https://cloud-c1gqq7ttf-hack-club-bot.vercel.app/0sticker_pile_2.png,United Arab Emirates,Pile of stickers 
1,480,8/14/2024 11:33am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,Canada,Soldering iron + solder
1,900,8/15/2024 3:50am,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,France,YubiKey 
2,1800,8/15/2024 7:57am,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,India,YubiKey 
1,600,8/14/2024 8:32pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Canada,Raspberry Pi Zero 2W Kit
1,600,8/14/2024 11:14pm,600,https://cloud-5di8nhlvy-hack-club-bot.vercel.app/0image.png,Canada,Raspberry Pi Zero 2W Kit
1,4200,8/14/2024 5:11am,4200,https://cloud-p2gdpsmd3-hack-club-bot.vercel.app/0top.png,Netherlands,Flipper Zero
1,9600,8/1/2024 5:52pm,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,Philippines,iPad 10th Gen + 1st Gen Apple Pencil
1,240,8/14/2024 2:41pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,240,8/14/2024 2:17pm,240,https://cloud-5ttcbislu-hack-club-bot.vercel.app/2screenshot_2024-06-16_at_19.34.55.png,,Domain for 1 year
1,360,8/13/2024 9:30pm,360,https://cloud-ogt9k4r4u-hack-club-bot.vercel.app/0breadboard.png,United States,Breadboard + jumper wires
1,900,8/14/2024 2:11pm,900,https://cloud-elfpck7gj-hack-club-bot.vercel.app/0screenshot_2024-06-14_at_07.42.35.png,United States,YubiKey 
1,420,8/13/2024 3:04pm,420,https://cloud-fyxfbdwdl-hack-club-bot.vercel.app/0multimeter.png,India,Multimeter 
1,3300,8/11/2024 5:31pm,3300,https://cloud-a7oi0q7go-hack-club-bot.vercel.app/0image.png,United States,Ryobi  Rotary Tool Kit
1,3300,8/10/2024 12:48pm,3300,https://cloud-a7oi0q7go-hack-club-bot.vercel.app/0image.png,United States,Ryobi  Rotary Tool Kit
1,3300,8/9/2024 9:43am,3300,https://cloud-a7oi0q7go-hack-club-bot.vercel.app/0image.png,United States,Ryobi  Rotary Tool Kit
1,540,8/11/2024 9:33am,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,United States,Helping hands 
1,4200,8/14/2024 11:02am,4200,https://cloud-p2gdpsmd3-hack-club-bot.vercel.app/0top.png,United States,Flipper Zero
1,540,8/13/2024 1:07am,540,https://cloud-nhghqjofw-hack-club-bot.vercel.app/0image.png,United States,Helping hands 
1,4200,8/13/2024 10:49am,4200,https://cloud-p2gdpsmd3-hack-club-bot.vercel.app/0top.png,United States,Flipper Zero
1,4200,8/9/2024 6:03pm,4200,https://cloud-p2gdpsmd3-hack-club-bot.vercel.app/0top.png,United States,Flipper Zero
1,9600,8/9/2024 6:02pm,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,United States,iPad 10th Gen + 1st Gen Apple Pencil
1,9600,8/10/2024 1:36pm,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,Canada,iPad 10th Gen + 1st Gen Apple Pencil
1,9600,8/11/2024 11:11am,9600,https://cloud-k0uz9sh1c-hack-club-bot.vercel.app/2ipad.png,Germany,iPad 10th Gen + 1st Gen Apple Pencil
1,480,8/14/2024 11:59am,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,India,Soldering iron + solder
1,480,8/12/2024 9:40pm,480,https://cloud-amz50nt0a-hack-club-bot.vercel.app/0soldering_iron.png,India,Soldering iron + solder
